entry_time,exit_time,entry_price,exit_price,peak_profit,pnl,exit_reason
2017-10-18 14:00:00+05:30,2017-10-18 14:20:00+05:30,10232.75,10213.3,0.0,-19.45,ST_TOUCH
2017-10-23 14:15:00+05:30,2017-10-23 15:15:00+05:30,10165.25,10188.25,24.6,23.0,EOD_EXIT
2017-10-24 09:50:00+05:30,2017-10-24 10:40:00+05:30,10212.75,10226.5,17.75,13.75,PEAK_STAGNANT
2017-10-25 14:05:00+05:30,2017-10-25 15:15:00+05:30,10309.25,10297.95,0.0,-11.3,EOD_EXIT
2017-10-26 13:50:00+05:30,2017-10-26 14:25:00+05:30,10329.6,10306.15,7.65,-23.45,ST_TOUCH
2017-10-27 10:40:00+05:30,2017-10-27 13:15:00+05:30,10349.0,10342.2,8.05,-6.8,PEAK_STAGNANT
2017-10-30 09:40:00+05:30,2017-10-30 10:20:00+05:30,10370.5,10371.9,12.3,1.4,PEAK_STAGNANT
2017-11-01 09:40:00+05:30,2017-11-01 11:00:00+05:30,10412.5,10428.45,21.2,15.95,PEAK_STAGNANT
2017-11-01 11:10:00+05:30,2017-11-01 11:50:00+05:30,10430.9,10434.0,6.5,3.1,PEAK_STAGNANT
2017-11-03 14:00:00+05:30,2017-11-03 14:45:00+05:30,10455.75,10448.75,0.1,-7.0,PEAK_STAGNANT
2017-11-06 11:10:00+05:30,2017-11-06 14:25:00+05:30,10447.95,10466.95,38.15,19.0,ST_TOUCH
2017-11-10 13:45:00+05:30,2017-11-10 14:20:00+05:30,10326.5,10298.9,1.0,-27.6,ST_TOUCH
2017-11-16 10:15:00+05:30,2017-11-16 10:55:00+05:30,10163.75,10157.8,1.4,-5.95,PEAK_STAGNANT
2017-11-16 11:20:00+05:30,2017-11-16 13:05:00+05:30,10166.6,10200.8,42.05,34.2,PEAK_STAGNANT
2017-11-17 09:50:00+05:30,2017-11-17 14:25:00+05:30,10340.0,10303.1,0.0,-36.9,ST_TOUCH
2017-11-20 14:25:00+05:30,2017-11-20 15:15:00+05:30,10293.5,10292.55,12.7,-0.95,EOD_EXIT
2017-11-21 10:00:00+05:30,2017-11-21 11:30:00+05:30,10337.25,10349.95,16.45,12.7,PEAK_STAGNANT
2017-11-21 11:30:00+05:30,2017-11-21 13:15:00+05:30,10349.95,10350.55,3.55,0.6,PEAK_STAGNANT
2017-11-23 10:05:00+05:30,2017-11-23 12:25:00+05:30,10363.6,10355.1,9.25,-8.5,ST_TOUCH
2017-11-24 11:30:00+05:30,2017-11-24 12:45:00+05:30,10390.8,10389.95,1.65,-0.85,PEAK_STAGNANT
2017-11-24 13:30:00+05:30,2017-11-24 14:15:00+05:30,10402.45,10394.25,0.55,-8.2,PEAK_STAGNANT
2017-11-27 13:55:00+05:30,2017-11-27 15:15:00+05:30,10364.3,10399.2,35.8,34.9,EOD_EXIT
2017-11-29 10:35:00+05:30,2017-11-29 12:05:00+05:30,10378.6,10378.3,10.35,-0.3,PEAK_STAGNANT
2017-11-30 14:15:00+05:30,2017-11-30 14:30:00+05:30,10303.25,10284.65,4.65,-18.6,ST_TOUCH
2017-12-01 10:35:00+05:30,2017-12-01 11:05:00+05:30,10256.35,10221.65,0.0,-34.7,ST_TOUCH
2017-12-04 13:30:00+05:30,2017-12-04 13:50:00+05:30,10159.9,10135.9,0.0,-24.0,ST_TOUCH
2017-12-05 13:55:00+05:30,2017-12-05 15:10:00+05:30,10115.05,10114.25,23.9,-0.8,PEAK_STAGNANT
2017-12-07 09:45:00+05:30,2017-12-07 10:25:00+05:30,10091.2,10096.8,8.5,5.6,PEAK_STAGNANT
2017-12-07 10:35:00+05:30,2017-12-07 11:40:00+05:30,10110.55,10123.95,16.7,13.4,PEAK_STAGNANT
2017-12-07 14:25:00+05:30,2017-12-07 15:15:00+05:30,10141.95,10171.65,31.85,29.7,EOD_EXIT
2017-12-08 09:50:00+05:30,2017-12-08 10:45:00+05:30,10231.25,10244.5,15.5,13.25,PEAK_STAGNANT
2017-12-08 11:00:00+05:30,2017-12-08 12:05:00+05:30,10252.95,10242.25,6.25,-10.7,ST_TOUCH
2017-12-11 10:00:00+05:30,2017-12-11 10:45:00+05:30,10318.9,10292.75,0.0,-26.15,ST_TOUCH
2017-12-11 14:25:00+05:30,2017-12-11 15:15:00+05:30,10316.45,10326.75,10.3,10.3,EOD_EXIT
2017-12-13 11:10:00+05:30,2017-12-13 12:35:00+05:30,10285.65,10285.85,6.7,0.2,PEAK_STAGNANT
2017-12-15 09:40:00+05:30,2017-12-15 10:15:00+05:30,10364.65,10352.35,6.5,-12.3,PEAK_STAGNANT
2017-12-18 10:00:00+05:30,2017-12-18 10:35:00+05:30,10363.35,10384.8,37.55,21.45,PEAK_STAGNANT
2017-12-18 10:50:00+05:30,2017-12-18 11:30:00+05:30,10416.8,10409.85,9.7,-6.95,PEAK_STAGNANT
2017-12-19 10:55:00+05:30,2017-12-19 11:30:00+05:30,10422.4,10421.2,2.4,-1.2,PEAK_STAGNANT
2017-12-22 10:10:00+05:30,2017-12-22 11:20:00+05:30,10473.85,10478.05,14.85,4.2,PEAK_STAGNANT
2017-12-27 11:00:00+05:30,2017-12-27 14:20:00+05:30,10544.85,10522.9,5.15,-21.95,ST_TOUCH
2017-12-28 09:45:00+05:30,2017-12-28 15:00:00+05:30,10507.25,10495.45,24.25,-11.8,ST_TOUCH
2017-12-29 09:50:00+05:30,2017-12-29 10:55:00+05:30,10508.4,10514.9,14.9,6.5,PEAK_STAGNANT
2017-12-29 11:15:00+05:30,2017-12-29 12:05:00+05:30,10520.05,10510.3,6.95,-9.75,PEAK_STAGNANT
2018-01-01 14:25:00+05:30,2018-01-01 14:50:00+05:30,10528.2,10488.45,0.0,-39.75,ST_TOUCH
2018-01-03 09:50:00+05:30,2018-01-03 10:30:00+05:30,10479.65,10494.5,18.05,14.85,PEAK_STAGNANT
2018-01-03 10:35:00+05:30,2018-01-03 12:40:00+05:30,10493.5,10461.1,0.0,-32.4,ST_TOUCH
2018-01-04 11:25:00+05:30,2018-01-04 13:05:00+05:30,10464.7,10473.5,11.8,8.8,PEAK_STAGNANT
2018-01-04 13:50:00+05:30,2018-01-04 14:30:00+05:30,10491.65,10488.7,1.55,-2.95,PEAK_STAGNANT
2018-01-05 10:00:00+05:30,2018-01-05 10:35:00+05:30,10554.7,10548.8,6.05,-5.9,PEAK_STAGNANT
2018-01-08 10:15:00+05:30,2018-01-08 11:05:00+05:30,10614.7,10615.75,4.7,1.05,PEAK_STAGNANT
2018-01-08 11:25:00+05:30,2018-01-08 12:00:00+05:30,10620.45,10615.3,0.25,-5.15,PEAK_STAGNANT
2018-01-10 14:10:00+05:30,2018-01-10 15:15:00+05:30,10627.3,10636.1,8.8,8.8,EOD_EXIT
2018-01-12 13:55:00+05:30,2018-01-12 15:15:00+05:30,10659.0,10681.55,28.0,22.55,EOD_EXIT
2018-01-15 09:40:00+05:30,2018-01-15 11:50:00+05:30,10741.2,10761.7,36.8,20.5,PEAK_STAGNANT
2018-01-17 10:35:00+05:30,2018-01-17 12:55:00+05:30,10738.35,10745.75,13.7,7.4,PEAK_STAGNANT
2018-01-17 13:30:00+05:30,2018-01-17 14:15:00+05:30,10753.5,10747.55,3.0,-5.95,PEAK_STAGNANT
2018-01-18 10:40:00+05:30,2018-01-18 13:15:00+05:30,10877.15,10875.35,5.65,-1.8,PEAK_STAGNANT
2018-01-19 10:15:00+05:30,2018-01-19 10:50:00+05:30,10853.5,10850.8,2.5,-2.7,PEAK_STAGNANT
2018-01-19 10:55:00+05:30,2018-01-19 11:35:00+05:30,10851.3,10840.85,3.7,-10.45,PEAK_STAGNANT
2018-01-22 09:55:00+05:30,2018-01-22 10:20:00+05:30,10916.55,10886.4,4.15,-30.15,ST_TOUCH
2018-01-22 14:00:00+05:30,2018-01-22 14:45:00+05:30,10936.95,10939.35,3.1,2.4,PEAK_STAGNANT
2018-01-23 09:55:00+05:30,2018-01-23 10:55:00+05:30,11041.95,11045.65,6.8,3.7,PEAK_STAGNANT
2018-01-29 09:40:00+05:30,2018-01-29 11:40:00+05:30,11140.0,11156.9,19.8,16.9,PEAK_STAGNANT
2018-02-01 09:55:00+05:30,2018-02-01 11:50:00+05:30,11082.8,11071.6,13.7,-11.2,PEAK_STAGNANT
2018-02-01 13:30:00+05:30,2018-02-01 14:05:00+05:30,11084.05,11087.45,11.45,3.4,PEAK_STAGNANT
2018-02-06 13:50:00+05:30,2018-02-06 14:50:00+05:30,10461.25,10524.35,118.0,63.1,FLAT_ST_EXIT
2018-02-08 09:55:00+05:30,2018-02-08 11:25:00+05:30,10567.5,10593.95,36.85,26.45,PEAK_STAGNANT
2018-02-09 14:05:00+05:30,2018-02-09 14:55:00+05:30,10472.7,10430.95,0.0,-41.75,ST_TOUCH
2018-02-12 11:05:00+05:30,2018-02-12 13:30:00+05:30,10525.1,10498.15,0.0,-26.95,ST_TOUCH
2018-02-14 13:30:00+05:30,2018-02-14 14:40:00+05:30,10560.25,10540.8,5.4,-19.45,ST_TOUCH
2018-02-15 09:45:00+05:30,2018-02-15 11:00:00+05:30,10560.1,10575.35,24.6,15.25,PEAK_STAGNANT
2018-02-20 10:10:00+05:30,2018-02-20 10:50:00+05:30,10416.75,10390.6,4.2,-26.15,PEAK_STAGNANT
2018-02-22 13:55:00+05:30,2018-02-22 14:20:00+05:30,10384.85,10352.3,0.0,-32.55,ST_TOUCH
2018-02-23 10:00:00+05:30,2018-02-23 11:15:00+05:30,10417.35,10427.05,21.7,9.7,PEAK_STAGNANT
2018-02-26 09:55:00+05:30,2018-02-26 11:05:00+05:30,10552.0,10572.65,21.35,20.65,PEAK_STAGNANT
2018-02-26 13:35:00+05:30,2018-02-26 15:00:00+05:30,10581.85,10587.3,8.55,5.45,PEAK_STAGNANT
2018-03-01 13:30:00+05:30,2018-03-01 14:00:00+05:30,10510.65,10494.5,0.0,-16.15,ST_TOUCH
2018-03-08 14:30:00+05:30,2018-03-08 15:15:00+05:30,10238.6,10235.4,27.9,-3.2,EOD_EXIT
2018-03-09 09:55:00+05:30,2018-03-09 11:00:00+05:30,10273.95,10270.6,14.7,-3.35,PEAK_STAGNANT
2018-03-12 09:55:00+05:30,2018-03-12 10:35:00+05:30,10323.15,10332.75,16.05,9.6,PEAK_STAGNANT
2018-03-12 10:35:00+05:30,2018-03-12 11:15:00+05:30,10332.75,10320.8,0.8,-11.95,PEAK_STAGNANT
2018-03-13 10:00:00+05:30,2018-03-13 11:00:00+05:30,10444.85,10460.2,29.9,15.35,PEAK_STAGNANT
2018-03-20 10:15:00+05:30,2018-03-20 12:40:00+05:30,10113.0,10139.65,38.55,26.65,PEAK_STAGNANT
2018-03-21 09:55:00+05:30,2018-03-21 10:45:00+05:30,10209.35,10215.7,13.0,6.35,PEAK_STAGNANT
2018-03-21 11:00:00+05:30,2018-03-21 11:35:00+05:30,10220.85,10207.45,4.8,-13.4,PEAK_STAGNANT
2018-03-22 09:40:00+05:30,2018-03-22 10:45:00+05:30,10194.65,10185.85,0.15,-8.8,PEAK_STAGNANT
2018-03-23 13:30:00+05:30,2018-03-23 14:20:00+05:30,10017.6,9985.95,0.0,-31.65,ST_TOUCH
2018-03-26 13:40:00+05:30,2018-03-26 15:15:00+05:30,10060.65,10125.8,74.65,65.15,EOD_EXIT
2018-03-27 14:10:00+05:30,2018-03-27 14:45:00+05:30,10190.7,10173.2,13.6,-17.5,ST_TOUCH
2018-04-02 11:15:00+05:30,2018-04-02 12:20:00+05:30,10163.9,10159.65,9.05,-4.25,PEAK_STAGNANT
2018-04-02 13:40:00+05:30,2018-04-02 14:15:00+05:30,10189.8,10181.75,0.75,-8.05,PEAK_STAGNANT
2018-04-04 09:55:00+05:30,2018-04-04 10:35:00+05:30,10266.35,10272.4,6.65,6.05,PEAK_STAGNANT
2018-04-04 10:40:00+05:30,2018-04-04 11:25:00+05:30,10275.45,10257.1,1.55,-18.35,PEAK_STAGNANT
2018-04-05 10:00:00+05:30,2018-04-05 10:55:00+05:30,10256.1,10263.75,25.9,7.65,PEAK_STAGNANT
2018-04-09 09:55:00+05:30,2018-04-09 12:40:00+05:30,10387.0,10366.5,6.9,-20.5,ST_TOUCH
2018-04-10 14:30:00+05:30,2018-04-10 15:00:00+05:30,10421.55,10398.95,0.0,-22.6,ST_TOUCH
2018-04-12 10:50:00+05:30,2018-04-12 11:25:00+05:30,10432.55,10429.45,3.75,-3.1,PEAK_STAGNANT
2018-04-13 10:00:00+05:30,2018-04-13 12:40:00+05:30,10499.3,10503.0,16.25,3.7,ST_TOUCH
2018-04-16 10:30:00+05:30,2018-04-16 11:10:00+05:30,10467.1,10458.3,6.05,-8.8,PEAK_STAGNANT
2018-04-16 13:35:00+05:30,2018-04-16 15:15:00+05:30,10506.45,10531.5,25.05,25.05,EOD_EXIT
2018-04-17 10:15:00+05:30,2018-04-17 11:00:00+05:30,10546.1,10538.8,5.45,-7.3,PEAK_STAGNANT
2018-04-17 13:30:00+05:30,2018-04-17 15:15:00+05:30,10531.6,10546.2,24.65,14.6,EOD_EXIT
2018-04-19 09:50:00+05:30,2018-04-19 11:15:00+05:30,10560.45,10559.5,5.3,-0.95,PEAK_STAGNANT
2018-04-23 10:15:00+05:30,2018-04-23 11:00:00+05:30,10590.95,10613.15,24.55,22.2,PEAK_STAGNANT
2018-04-24 13:40:00+05:30,2018-04-24 15:15:00+05:30,10609.1,10612.2,24.95,3.1,EOD_EXIT
2018-04-30 10:30:00+05:30,2018-04-30 12:45:00+05:30,10751.7,10750.05,5.15,-1.65,PEAK_STAGNANT
2018-05-02 13:30:00+05:30,2018-05-02 14:05:00+05:30,10766.3,10746.7,0.0,-19.6,ST_TOUCH
2018-05-07 10:30:00+05:30,2018-05-07 11:40:00+05:30,10655.4,10654.2,3.95,-1.2,PEAK_STAGNANT
2018-05-08 10:45:00+05:30,2018-05-08 12:15:00+05:30,10738.4,10735.05,1.25,-3.35,PEAK_STAGNANT
2018-05-09 10:55:00+05:30,2018-05-09 11:35:00+05:30,10726.35,10726.8,6.45,0.45,PEAK_STAGNANT
2018-05-11 10:30:00+05:30,2018-05-11 11:15:00+05:30,10747.9,10757.85,11.35,9.95,PEAK_STAGNANT
2018-05-14 09:40:00+05:30,2018-05-14 10:20:00+05:30,10827.45,10828.05,1.95,0.6,PEAK_STAGNANT
2018-05-15 09:55:00+05:30,2018-05-15 10:40:00+05:30,10902.65,10903.1,22.4,0.45,PEAK_STAGNANT
2018-05-22 09:55:00+05:30,2018-05-22 11:00:00+05:30,10555.0,10539.55,1.85,-15.45,PEAK_STAGNANT
2018-05-24 11:00:00+05:30,2018-05-24 11:55:00+05:30,10463.1,10467.45,13.55,4.35,PEAK_STAGNANT
2018-05-24 13:30:00+05:30,2018-05-24 13:45:00+05:30,10505.75,10482.3,0.0,-23.45,ST_TOUCH
2018-05-25 10:35:00+05:30,2018-05-25 11:40:00+05:30,10571.4,10568.7,4.75,-2.7,PEAK_STAGNANT
2018-05-25 13:40:00+05:30,2018-05-25 15:00:00+05:30,10600.5,10603.65,23.3,3.15,PEAK_STAGNANT
2018-05-28 10:40:00+05:30,2018-05-28 13:40:00+05:30,10679.2,10692.95,19.9,13.75,PEAK_STAGNANT
2018-05-29 11:25:00+05:30,2018-05-29 12:00:00+05:30,10713.3,10683.5,0.0,-29.8,ST_TOUCH
2018-05-31 10:50:00+05:30,2018-05-31 11:50:00+05:30,10649.55,10648.1,2.6,-1.45,PEAK_STAGNANT
2018-06-06 09:45:00+05:30,2018-06-06 10:50:00+05:30,10615.25,10632.4,26.9,17.15,PEAK_STAGNANT
2018-06-07 10:15:00+05:30,2018-06-07 11:20:00+05:30,10763.25,10780.55,21.1,17.3,PEAK_STAGNANT
2018-06-11 10:05:00+05:30,2018-06-11 13:50:00+05:30,10830.5,10845.95,16.6,15.45,PEAK_STAGNANT
2018-06-12 10:00:00+05:30,2018-06-12 11:00:00+05:30,10815.6,10827.65,22.4,12.05,PEAK_STAGNANT
2018-06-13 11:10:00+05:30,2018-06-13 12:00:00+05:30,10874.85,10873.25,4.95,-1.6,PEAK_STAGNANT
2018-06-13 14:10:00+05:30,2018-06-13 14:35:00+05:30,10890.2,10872.35,0.85,-17.85,ST_TOUCH
2018-06-14 13:45:00+05:30,2018-06-14 15:15:00+05:30,10808.75,10800.2,7.9,-8.55,EOD_EXIT
2018-06-15 11:05:00+05:30,2018-06-15 12:05:00+05:30,10830.3,10805.9,0.0,-24.4,ST_TOUCH
2018-06-20 11:00:00+05:30,2018-06-20 11:35:00+05:30,10755.95,10756.3,6.15,0.35,PEAK_STAGNANT
2018-06-26 10:50:00+05:30,2018-06-26 11:50:00+05:30,10782.35,10789.65,10.1,7.3,PEAK_STAGNANT
2018-06-29 09:40:00+05:30,2018-06-29 12:15:00+05:30,10658.25,10673.0,20.4,14.75,PEAK_STAGNANT
2018-07-02 13:50:00+05:30,2018-07-02 15:15:00+05:30,10638.65,10660.05,33.3,21.4,EOD_EXIT
2018-07-03 11:10:00+05:30,2018-07-03 11:45:00+05:30,10690.5,10698.5,11.4,8.0,PEAK_STAGNANT
2018-07-04 13:30:00+05:30,2018-07-04 15:10:00+05:30,10743.0,10771.1,29.95,28.1,PEAK_STAGNANT
2018-07-06 09:40:00+05:30,2018-07-06 11:40:00+05:30,10776.45,10799.3,34.95,22.85,PEAK_STAGNANT
2018-07-09 11:20:00+05:30,2018-07-09 12:55:00+05:30,10828.0,10840.5,14.45,12.5,PEAK_STAGNANT
2018-07-10 09:50:00+05:30,2018-07-10 10:40:00+05:30,10912.75,10911.85,2.85,-0.9,PEAK_STAGNANT
2018-07-10 10:50:00+05:30,2018-07-10 11:25:00+05:30,10918.2,10919.4,2.3,1.2,PEAK_STAGNANT
2018-07-10 11:25:00+05:30,2018-07-10 12:30:00+05:30,10919.4,10922.9,9.2,3.5,PEAK_STAGNANT
2018-07-11 10:20:00+05:30,2018-07-11 10:55:00+05:30,10964.2,10967.7,10.35,3.5,PEAK_STAGNANT
2018-07-12 10:20:00+05:30,2018-07-12 12:35:00+05:30,11033.15,11066.55,40.6,33.4,PEAK_STAGNANT
2018-07-17 14:00:00+05:30,2018-07-17 15:05:00+05:30,10993.45,11004.35,22.7,10.9,PEAK_STAGNANT
2018-07-20 09:55:00+05:30,2018-07-20 11:05:00+05:30,10993.9,11000.1,17.25,6.2,PEAK_STAGNANT
2018-07-23 14:15:00+05:30,2018-07-23 15:15:00+05:30,11064.8,11085.75,22.0,20.95,EOD_EXIT
2018-07-24 09:40:00+05:30,2018-07-24 10:25:00+05:30,11128.7,11132.2,9.55,3.5,PEAK_STAGNANT
2018-07-24 10:25:00+05:30,2018-07-24 11:00:00+05:30,11132.2,11129.5,7.45,-2.7,PEAK_STAGNANT
2018-07-26 09:40:00+05:30,2018-07-26 11:25:00+05:30,11162.6,11162.15,15.6,-0.45,PEAK_STAGNANT
2018-07-27 09:45:00+05:30,2018-07-27 10:45:00+05:30,11234.7,11245.8,15.9,11.1,PEAK_STAGNANT
2018-07-30 13:30:00+05:30,2018-07-30 14:20:00+05:30,11308.05,11306.4,7.25,-1.65,PEAK_STAGNANT
2018-07-31 14:20:00+05:30,2018-07-31 15:15:00+05:30,11328.65,11361.55,32.9,32.9,EOD_EXIT
2018-08-01 10:05:00+05:30,2018-08-01 11:05:00+05:30,11389.7,11357.6,0.0,-32.1,ST_TOUCH
2018-08-03 09:55:00+05:30,2018-08-03 11:05:00+05:30,11332.9,11327.5,2.0,-5.4,PEAK_STAGNANT
2018-08-03 14:20:00+05:30,2018-08-03 15:15:00+05:30,11344.9,11358.1,17.85,13.2,EOD_EXIT
2018-08-08 10:45:00+05:30,2018-08-08 11:40:00+05:30,11419.7,11431.9,14.0,12.2,PEAK_STAGNANT
2018-08-08 13:30:00+05:30,2018-08-08 13:50:00+05:30,11450.1,11433.05,1.25,-17.05,ST_TOUCH
2018-08-13 13:30:00+05:30,2018-08-13 14:10:00+05:30,11401.9,11380.55,0.95,-21.35,PEAK_STAGNANT
2018-08-14 10:15:00+05:30,2018-08-14 13:10:00+05:30,11414.4,11437.5,26.15,23.1,PEAK_STAGNANT
2018-08-14 13:30:00+05:30,2018-08-14 14:05:00+05:30,11448.35,11442.05,0.15,-6.3,PEAK_STAGNANT
2018-08-16 10:15:00+05:30,2018-08-16 11:35:00+05:30,11433.2,11437.7,13.2,4.5,PEAK_STAGNANT
2018-08-17 10:45:00+05:30,2018-08-17 12:05:00+05:30,11472.2,11474.85,6.9,2.65,PEAK_STAGNANT
2018-08-20 09:40:00+05:30,2018-08-20 10:50:00+05:30,11535.5,11537.35,8.9,1.85,PEAK_STAGNANT
2018-08-20 11:15:00+05:30,2018-08-20 13:30:00+05:30,11541.1,11555.0,17.5,13.9,PEAK_STAGNANT
2018-08-24 14:15:00+05:30,2018-08-24 15:15:00+05:30,11567.65,11557.85,0.0,-9.8,EOD_EXIT
2018-08-27 09:40:00+05:30,2018-08-27 13:10:00+05:30,11655.75,11681.35,26.6,25.6,PEAK_STAGNANT
2018-09-03 10:00:00+05:30,2018-09-03 13:05:00+05:30,11714.45,11690.25,0.0,-24.2,ST_TOUCH
2018-09-06 09:55:00+05:30,2018-09-06 11:35:00+05:30,11508.7,11491.8,11.3,-16.9,PEAK_STAGNANT
2018-09-06 13:55:00+05:30,2018-09-06 15:15:00+05:30,11496.5,11529.0,59.8,32.5,EOD_EXIT
2018-09-07 10:50:00+05:30,2018-09-07 11:40:00+05:30,11558.3,11552.45,1.55,-5.85,PEAK_STAGNANT
2018-09-12 13:50:00+05:30,2018-09-12 14:50:00+05:30,11328.8,11361.15,48.2,32.35,PEAK_STAGNANT
2018-09-14 09:55:00+05:30,2018-09-14 11:35:00+05:30,11452.2,11438.3,13.35,-13.9,ST_TOUCH
2018-09-21 09:40:00+05:30,2018-09-21 10:30:00+05:30,11336.55,11318.4,4.2,-18.15,PEAK_STAGNANT
2018-09-21 13:30:00+05:30,2018-09-21 14:05:00+05:30,11147.85,11113.1,21.75,-34.75,PEAK_STAGNANT
2018-09-25 10:25:00+05:30,2018-09-25 11:25:00+05:30,10999.05,10971.7,40.85,-27.35,BREAKEVEN_SL
2018-10-01 14:00:00+05:30,2018-10-01 15:15:00+05:30,10925.15,11009.7,84.55,84.55,EOD_EXIT
2018-10-08 10:55:00+05:30,2018-10-08 11:40:00+05:30,10353.4,10376.35,34.45,22.95,PEAK_STAGNANT
2018-10-09 14:30:00+05:30,2018-10-09 15:00:00+05:30,10359.35,10306.75,25.9,-52.6,ST_TOUCH
2018-10-10 09:50:00+05:30,2018-10-10 11:20:00+05:30,10385.6,10430.65,55.25,45.05,PEAK_STAGNANT
2018-10-10 13:30:00+05:30,2018-10-10 15:15:00+05:30,10468.15,10458.75,9.3,-9.4,EOD_EXIT
2018-10-12 10:05:00+05:30,2018-10-12 10:40:00+05:30,10431.1,10425.85,10.85,-5.25,PEAK_STAGNANT
2018-10-12 11:15:00+05:30,2018-10-12 12:25:00+05:30,10442.5,10449.8,13.65,7.3,PEAK_STAGNANT
2018-10-12 13:30:00+05:30,2018-10-12 14:45:00+05:30,10483.45,10454.15,2.9,-29.3,PEAK_STAGNANT
2018-10-15 13:30:00+05:30,2018-10-15 13:50:00+05:30,10515.55,10474.4,0.0,-41.15,ST_TOUCH
2018-10-16 09:50:00+05:30,2018-10-16 11:05:00+05:30,10580.5,10593.65,20.65,13.15,PEAK_STAGNANT
2018-10-16 14:00:00+05:30,2018-10-16 14:55:00+05:30,10584.25,10565.75,4.8,-18.5,PEAK_STAGNANT
2018-10-25 13:35:00+05:30,2018-10-25 15:00:00+05:30,10159.65,10114.8,0.0,-44.85,ST_TOUCH
2018-10-26 10:50:00+05:30,2018-10-26 12:45:00+05:30,10096.9,10113.5,22.05,16.6,PEAK_STAGNANT
2018-10-29 10:00:00+05:30,2018-10-29 10:35:00+05:30,10075.5,10078.95,12.5,3.45,PEAK_STAGNANT
2018-10-29 10:50:00+05:30,2018-10-29 14:05:00+05:30,10096.15,10177.75,95.9,81.6,PEAK_STAGNANT
2018-10-30 10:25:00+05:30,2018-10-30 11:00:00+05:30,10278.35,10264.15,4.25,-14.2,PEAK_STAGNANT
2018-10-31 13:30:00+05:30,2018-10-31 15:15:00+05:30,10262.25,10388.4,126.95,126.15,EOD_EXIT
2018-11-01 13:55:00+05:30,2018-11-01 15:05:00+05:30,10404.05,10384.8,4.1,-19.25,PEAK_STAGNANT
2018-11-02 09:55:00+05:30,2018-11-02 11:00:00+05:30,10528.7,10549.05,37.65,20.35,PEAK_STAGNANT
2018-11-02 14:00:00+05:30,2018-11-02 14:10:00+05:30,10599.15,10569.15,0.0,-30.0,ST_TOUCH
2018-11-06 13:30:00+05:30,2018-11-06 13:45:00+05:30,10579.0,10538.95,0.0,-40.05,ST_TOUCH
2018-11-09 10:10:00+05:30,2018-11-09 11:40:00+05:30,10592.6,10613.8,26.0,21.2,PEAK_STAGNANT
2018-11-13 13:40:00+05:30,2018-11-13 14:50:00+05:30,10541.5,10555.8,32.45,14.3,PEAK_STAGNANT
2018-11-15 11:25:00+05:30,2018-11-15 12:15:00+05:30,10612.0,10614.65,9.45,2.65,PEAK_STAGNANT
2018-11-16 09:55:00+05:30,2018-11-16 10:55:00+05:30,10685.65,10658.65,4.2,-27.0,ST_TOUCH
2018-11-19 13:40:00+05:30,2018-11-19 15:15:00+05:30,10720.55,10763.05,42.5,42.5,EOD_EXIT
2018-11-22 09:55:00+05:30,2018-11-22 10:50:00+05:30,10636.05,10620.8,4.2,-15.25,PEAK_STAGNANT
2018-11-26 13:40:00+05:30,2018-11-26 15:15:00+05:30,10588.2,10629.55,47.5,41.35,EOD_EXIT
2018-11-27 13:40:00+05:30,2018-11-27 15:15:00+05:30,10667.4,10686.35,21.1,18.95,EOD_EXIT
2018-11-28 09:50:00+05:30,2018-11-28 10:40:00+05:30,10731.4,10721.15,4.8,-10.25,PEAK_STAGNANT
2018-11-29 09:45:00+05:30,2018-11-29 11:15:00+05:30,10811.25,10820.65,17.4,9.4,PEAK_STAGNANT
2018-11-29 14:10:00+05:30,2018-11-29 15:15:00+05:30,10876.6,10855.1,0.8,-21.5,EOD_EXIT
2018-12-03 13:50:00+05:30,2018-12-03 15:15:00+05:30,10889.55,10886.75,0.0,-2.8,EOD_EXIT
2018-12-07 10:25:00+05:30,2018-12-07 13:00:00+05:30,10642.2,10610.65,11.3,-31.55,ST_TOUCH
2018-12-11 11:05:00+05:30,2018-12-11 12:10:00+05:30,10433.2,10465.05,84.75,31.85,PEAK_STAGNANT
2018-12-12 09:40:00+05:30,2018-12-12 11:00:00+05:30,10635.8,10658.0,38.7,22.2,PEAK_STAGNANT
2018-12-12 14:15:00+05:30,2018-12-12 15:15:00+05:30,10689.45,10746.75,57.3,57.3,EOD_EXIT
2018-12-13 10:35:00+05:30,2018-12-13 11:10:00+05:30,10804.35,10785.35,2.55,-19.0,PEAK_STAGNANT
2018-12-13 13:30:00+05:30,2018-12-13 14:05:00+05:30,10830.3,10808.0,7.5,-22.3,ST_TOUCH
2018-12-14 10:00:00+05:30,2018-12-14 10:45:00+05:30,10805.2,10796.8,5.05,-8.4,PEAK_STAGNANT
2018-12-17 10:20:00+05:30,2018-12-17 11:05:00+05:30,10866.15,10870.6,8.4,4.45,PEAK_STAGNANT
2018-12-19 09:55:00+05:30,2018-12-19 11:00:00+05:30,10955.5,10946.3,6.5,-9.2,PEAK_STAGNANT
2018-12-19 13:50:00+05:30,2018-12-19 15:10:00+05:30,10981.45,10966.35,0.75,-15.1,PEAK_STAGNANT
2018-12-26 13:30:00+05:30,2018-12-26 15:00:00+05:30,10652.1,10722.65,88.2,70.55,PEAK_STAGNANT
